Level,link_URL
2,https://de.wikipedia.org//wiki/Herrad_von_Landsberg
2,https://de.wikipedia.org//wiki/Falknerei
2,https://de.wikipedia.org//wiki/St%C3%A4ndegesellschaft
2,https://de.wikipedia.org//wiki/Bundespr%C3%A4sident_(Deutschland)
2,https://de.wikipedia.org//wiki/Theodor_Heuss
2,https://de.wikipedia.org//wiki/Frauenzimmer-Lexicon
2,https://de.wikipedia.org//wiki/Damen_Conversations_Lexikon
2,https://de.wikipedia.org//wiki/Hauslexikon
2,https://de.wikipedia.org//wiki/Pera_librorum_juvenilium
2,https://de.wikipedia.org//wiki/Johann_Christoph_Wagenseil
2,https://de.wikipedia.org//wiki/Johann_Wolfgang_von_Goethe
2,https://de.wikipedia.org//wiki/Alfred_Dove
2,https://de.wikipedia.org//wiki/Stephen_Hales
2,https://de.wikipedia.org//wiki/Hesiod
2,"https://de.wikipedia.org//wiki/Gabriel_de_Riqueti,_comte_de_Mirabeau"
2,https://de.wikipedia.org//wiki/Ternopil
2,https://de.wikipedia.org//wiki/Punischer_Krieg
2,https://de.wikipedia.org//wiki/Monika_Schmitz-Emans
2,https://de.wikipedia.org//wiki/Emanzipation
2,https://de.wikipedia.org//wiki/Hans-Albrecht_Koch
2,https://de.wikipedia.org//wiki/Ulrich_Johannes_Schneider
2,https://de.wikipedia.org//wiki/Web-Archivierung#Begriffsbestimmung
2,https://de.wikipedia.org//wiki/Internet_Archive
2,https://de.wikipedia.org//wiki/Athanasius_Kircher#Werk
2,https://de.wikipedia.org//wiki/Burghart_Wachinger
2,https://de.wikipedia.org//wiki/Verfasserlexikon
2,https://de.wikipedia.org//wiki/Peter_Haber_(Historiker)
2,https://de.wikipedia.org//wiki/Digital_Object_Identifier
2,https://de.wikipedia.org//wiki/Der_Spiegel
2,https://de.wikipedia.org//wiki/Ludwig_von_Jan
2,https://de.wikipedia.org//wiki/Karl_Mayhoff
2,https://de.wikipedia.org//wiki/Poetik
2,https://de.wikipedia.org//wiki/Gemeinsame_Normdatei
2,https://de.wikipedia.org//wiki/Englische_Sprache
2,https://de.wikipedia.org//wiki/Inhalt
2,https://de.wikipedia.org//wiki/Gemeinfrei#Schutzfrist
2,https://de.wikipedia.org//wiki/Werk_(Urheberrecht)
2,https://de.wikipedia.org//wiki/Gemeinfreiheit
2,https://de.wikipedia.org//wiki/Nutzungsrecht#Urheberrecht
2,https://de.wikipedia.org//wiki/Freie_Lizenz
2,https://de.wikipedia.org//wiki/Geistiges_Eigentum
2,https://de.wikipedia.org//wiki/Freie_Software
2,https://de.wikipedia.org//wiki/Open_Publication_License
2,https://de.wikipedia.org//wiki/Copyleft
2,https://de.wikipedia.org//wiki/Definition_freier_kultureller_Werke
2,https://de.wikipedia.org//wiki/Offen-Definition
2,https://de.wikipedia.org//wiki/Open_Source
2,https://de.wikipedia.org//wiki/Open_Hardware
2,https://de.wikipedia.org//wiki/Open_Data
2,https://de.wikipedia.org//wiki/Open_Access
2,https://de.wikipedia.org//wiki/Open_Government
2,https://de.wikipedia.org//wiki/Open_Educational_Resources
2,https://de.wikipedia.org//wiki/Open_Directory_Project
2,https://de.wikipedia.org//wiki/LibriVox
2,https://de.wikipedia.org//wiki/Zeno.org
2,https://de.wikipedia.org//wiki/OpenStreetMap
2,https://de.wikipedia.org//wiki/Freedb
2,https://de.wikipedia.org//wiki/Flickr
2,https://de.wikipedia.org//wiki/Creative_Commons
2,https://de.wikipedia.org//wiki/Library_of_Congress
2,https://de.wikipedia.org//wiki/Bundeszentrale_f%C3%BCr_politische_Bildung
2,https://de.wikipedia.org//wiki/Deutsches_Zentrum_f%C3%BCr_Luft-_und_Raumfahrt
2,https://de.wikipedia.org//wiki/Europ%C3%A4ische_S%C3%BCdsternwarte
2,https://de.wikipedia.org//wiki/Berliner_Erkl%C3%A4rung_%C3%BCber_offenen_Zugang_zu_wissenschaftlichem_Wissen
2,https://de.wikipedia.org//wiki/Digitalisierung
2,https://de.wikipedia.org//wiki/Project_Gutenberg
2,https://de.wikipedia.org//wiki/Copyright_law_(Vereinigte_Staaten)
2,https://de.wikipedia.org//wiki/William_and_Flora_Hewlett_Foundation
2,https://de.wikipedia.org//wiki/Gewerblicher_Rechtsschutz_und_Urheberrecht
2,https://de.wikipedia.org//wiki/Portable_Document_Format
2,https://de.wikipedia.org//wiki/Multimedia_und_Recht
2,https://de.wikipedia.org//wiki/Nieb%C3%BCll
2,https://de.wikipedia.org//wiki/D%C3%A4nemark
2,https://de.wikipedia.org//wiki/Liste_der_Au%C3%9Fenlager_des_KZ_Neuengamme
2,https://de.wikipedia.org//wiki/KZ_Neuengamme
2,https://de.wikipedia.org//wiki/Friesenwall_(Zweiter_Weltkrieg)
2,https://de.wikipedia.org//wiki/Konzentrationslager
2,https://de.wikipedia.org//wiki/Ladelund
2,https://de.wikipedia.org//wiki/Riegel_(Milit%C3%A4r)
2,https://de.wikipedia.org//wiki/H%C3%A4ftling
2,https://de.wikipedia.org//wiki/Reichsarbeitsdienst
2,https://de.wikipedia.org//wiki/Kreis_S%C3%BCdtondern
2,https://de.wikipedia.org//wiki/Kreis_Nordfriesland
2,https://de.wikipedia.org//wiki/Amt_S%C3%BCdtondern
2,https://de.wikipedia.org//wiki/Achtrup
2,https://de.wikipedia.org//wiki/Viehwaggon
2,https://de.wikipedia.org//wiki/S%C3%BCderl%C3%BCgum
2,https://de.wikipedia.org//wiki/Panzerstra%C3%9Fe
2,https://de.wikipedia.org//wiki/KZ_Engerhafe
2,https://de.wikipedia.org//wiki/Schwesing
2,https://de.wikipedia.org//wiki/G%C3%BCterwagen
2,https://de.wikipedia.org//wiki/Kapo_(KZ)
2,https://de.wikipedia.org//wiki/Widerstandsk%C3%A4mpfer
2,https://de.wikipedia.org//wiki/Zwangsarbeiter
2,https://de.wikipedia.org//wiki/Niederlande
2,https://de.wikipedia.org//wiki/Putten_(Gelderland)
2,https://de.wikipedia.org//wiki/Fall_Putten
2,https://de.wikipedia.org//wiki/Durchgangslager_Amersfoort
2,https://de.wikipedia.org//wiki/Baracke
2,https://de.wikipedia.org//wiki/Hygiene
2,https://de.wikipedia.org//wiki/Panzergraben
2,https://de.wikipedia.org//wiki/SS-Untersturmf%C3%BChrer
2,https://de.wikipedia.org//wiki/Hans_Hermann_Griem
2,https://de.wikipedia.org//wiki/Emslandlager_Dalum
2,https://de.wikipedia.org//wiki/SS-Obersturmf%C3%BChrer
2,https://de.wikipedia.org//wiki/SS-Totenkopfverb%C3%A4nde
2,https://de.wikipedia.org//wiki/Kriegsmarine
2,https://de.wikipedia.org//wiki/KZ-Au%C3%9Fenlager_Husum-Schwesing
2,https://de.wikipedia.org//wiki/Landwirtschaft
2,https://de.wikipedia.org//wiki/Sterbeurkunde
2,https://de.wikipedia.org//wiki/Deutsche_Christen
2,https://de.wikipedia.org//wiki/Kirchenbuch
2,https://de.wikipedia.org//wiki/Kirchengemeinde
